"Genus","Species","Taxon","Date","Longitude","Latitude","Elevation (m)","Location Quality","Source","Citation"
"Dodecatheon","clevelandii","Dodecatheon clevelandii ssp. insulare","2015-03-03","-120.0575","34.0018","98","medium","Santa Barbara BG","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Dodecatheon","clevelandii","Dodecatheon clevelandii ssp. insulare","1987-03-26","-119.6436","33.9969","381","low","UCSB","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Dodecatheon","clevelandii","Dodecatheon clevelandii ssp. insulare","1979-05-07","-120.0353","33.9841","","low","Santa Barbara BG","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Dodecatheon","clevelandii","Dodecatheon clevelandii ssp. insulare","1978-05-12","-120.0584","33.9999","","low","Santa Barbara BG","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Dodecatheon","clevelandii","Dodecatheon clevelandii ssp. insulare","1975-05-11","-120.0778","33.9789","","low","Santa Barbara BG","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Dodecatheon","clevelandii","Dodecatheon clevelandii ssp. insulare","1978-05-11","-120.0249","33.983","","medium","Santa Barbara BG","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Primula","clevelandii","Primula clevelandii var. insularis","2018-04-12","-119.985322","34.801007","415","low","Santa Barbara BG","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Primula","clevelandii","Primula clevelandii var. insularis","2018-04-12","-119.98826","34.80418","438","low","Santa Barbara BG","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Primula","clevelandii","Primula clevelandii var. insularis","2018-03-31","-119.950755","34.79854","637","low","Santa Barbara BG","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Primula","clevelandii","Primula clevelandii var. insularis","1975-03-26","-119.783333","34.016667","914","low","UC Davis","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Primula","clevelandii","Primula clevelandii var. insularis","1989-03-28","-119.8736","34.042","","low","Santa Barbara BG","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Primula","clevelandii","Primula clevelandii var. insularis","1990-04-22","-119.6995","34.0315","15","low","Santa Barbara BG","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Primula","clevelandii","Primula clevelandii var. insularis","1991-04-04","-119.836","34.017","","low","Santa Barbara BG","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Primula","clevelandii","Primula clevelandii var. insularis","1986-03-22","-119.869","34.0217","30","low","Santa Barbara BG","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Primula","clevelandii","Primula clevelandii var. insularis","1989-09-12","-119.869","34.068","91","low","Santa Barbara BG","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Primula","clevelandii","Primula clevelandii var. insularis","1991-04-02","-119.863","34.014","","low","Santa Barbara BG","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Primula","clevelandii","Primula clevelandii var. insularis","1987-03-26","-119.6436","33.9969","381","low","UCSB","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Primula","clevelandii","Primula clevelandii var. insularis","1994-04-14","-119.8597","33.998","183","low","Santa Barbara BG","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Primula","clevelandii","Primula clevelandii var. insularis","1991-05-07","-119.857","33.997","152","low","Santa Barbara BG","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Primula","clevelandii","Primula clevelandii var. insularis","1991-04-03","-119.713","33.9868","","low","Santa Barbara BG","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Primula","clevelandii","Primula clevelandii var. insularis","1991-04-03","-119.8228","33.9935","326","low","Santa Barbara BG","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Primula","clevelandii","Primula clevelandii var. insularis","2015-11-05","-120.0416","34.69273","330","low","Sedgwick Reserve, University of California Natural Reserve System","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
"Primula","clevelandii","Primula clevelandii var. insularis","2023-03-01","-120.45556","34.493616","","medium","TNC","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
