"Genus","Species","Taxon","Date","Longitude","Latitude","Elevation (m)","Location Quality","Source","Citation"
"Lupinus","hirsutissimus","Lupinus hirsutissimus","2022-05-02","-119.91482","34.71445","795","low","UCSB","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Lupinus","hirsutissimus","Lupinus hirsutissimus","1991-03-29","-120.573874","34.743564","","low","UCSB","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Lupinus","hirsutissimus","Lupinus hirsutissimus","1980-04-06","-119.984276","34.742964","","low","UCSB","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Lupinus","hirsutissimus","Lupinus hirsutissimus","1998-03-30","-120.514","34.729","152","low","Cal Poly","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Lupinus","hirsutissimus","Lupinus hirsutissimus","1995-03-16","-120.4273","34.7795","","low","Cal Poly","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Lupinus","hirsutissimus","Lupinus hirsutissimus","2018-05-13","-120.001111","34.529167","1112","high","UCSB","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Lupinus","hirsutissimus","Lupinus hirsutissimus","1981-04-09","-120.2743","34.5855","","low","UCSB","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Lupinus","hirsutissimus","Lupinus hirsutissimus","1992-04-17","-119.5492","34.0247","30","medium","SDNHM","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Lupinus","hirsutissimus","Lupinus hirsutissimus","1976-04-10","-119.769351","34.014438","","low","UCSB","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Lupinus","hirsutissimus","Lupinus hirsutissimus","1983-03-25","-119.694973","34.014696","91","low","UCSB","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Lupinus","hirsutissimus","Lupinus hirsutissimus","1981-05-08","-119.691","34.0119","","low","Santa Barbara BG","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Lupinus","hirsutissimus","Lupinus hirsutissimus","2003-03-25","-119.7888","34.0524","","medium","Santa Barbara BG","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Lupinus","hirsutissimus","Lupinus hirsutissimus","1981-05-10","-119.7459","34.0067","","low","Santa Barbara BG","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Lupinus","hirsutissimus","Lupinus hirsutissimus","1992-04-17","-119.5487","34.0238","","low","Santa Barbara BG","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Lupinus","hirsutissimus","Lupinus hirsutissimus","1990-04-22","-119.6871","34.0199","","low","Santa Barbara BG","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Lupinus","hirsutissimus","Lupinus hirsutissimus","1992-03-17","-119.7985","33.9637","98","low","SDNHM","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Lupinus","hirsutissimus","Lupinus hirsutissimus","1983-03-25","-119.725229","33.997101","91","low","UCSB","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Lupinus","hirsutissimus","Lupinus hirsutissimus","1976-04-10","-119.725229","33.997101","","low","UCSB","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Lupinus","hirsutissimus","Lupinus hirsutissimus","1983-03-24","-119.71799","33.9836","","low","UCSB","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Lupinus","hirsutissimus","Lupinus hirsutissimus","1992-03-17","-119.8001","33.9639","98","medium","Cal BG","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Lupinus","hirsutissimus","Lupinus hirsutissimus","1991-05-09","-119.7616","33.9696","61","low","Santa Barbara BG","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Lupinus","hirsutissimus","Lupinus hirsutissimus","1981-05-10","-119.759","33.969","","low","Santa Barbara BG","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Lupinus","hirsutissimus","Lupinus hirsutissimus","1982-03-06","-120.08205","33.924","","low","Santa Barbara BG","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Lupinus","hirsutissimus","Lupinus hirsutissimus","1991-05-29","-119.789","33.961","","low","Santa Barbara BG","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Lupinus","hirsutissimus","Lupinus hirsutissimus","1995-05-09","-119.7097","33.9687","46","medium","Santa Barbara BG","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Lupinus","hirsutissimus","Lupinus hirsutissimus","1981-05-12","-119.684","33.9909","","low","Santa Barbara BG","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Lupinus","hirsutissimus","Lupinus hirsutissimus","1992-03-17","-119.797","33.964","","low","Santa Barbara BG","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Lupinus","hirsutissimus","Lupinus hirsutissimus","1991-04-15","-119.7983","33.9675","15","low","Santa Barbara BG","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Lupinus","hirsutissimus","Lupinus hirsutissimus","2023-03-01","-120.45556","34.493616","","medium","TNC","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
