"Genus","Species","Taxon","Date","Longitude","Latitude","Elevation (m)","Location Quality","Source","Citation"
"Clematis","lasiantha","Clematis lasiantha","2018-06-19","-119.62704","34.70387","1730","low","Santa Barbara BG","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Clematis","lasiantha","Clematis lasiantha","2018-05-08","-119.565333","34.692203","1280","low","Santa Barbara BG","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Clematis","lasiantha","Clematis lasiantha","2018-06-26","-119.71664","34.74509","1025","low","Santa Barbara BG","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Clematis","lasiantha","Clematis lasiantha","2018-07-02","-119.760772","34.632597","602","low","Santa Barbara BG","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Clematis","lasiantha","Clematis lasiantha","2018-05-10","-119.590387","34.639462","909","low","Santa Barbara BG","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Clematis","lasiantha","Clematis lasiantha","1988-05-13","-119.919","34.7275","","low","Cal Poly","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Clematis","lasiantha","Clematis lasiantha","2005-03-13","-120.19667","34.98667","396","low","UC Riverside","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Clematis","lasiantha","Clematis lasiantha","2004-04-21","-120.06167","34.73833","412","low","UC Riverside","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Clematis","lasiantha","Clematis lasiantha","2004-03-20","-119.863083","34.540889","284","low","CSU Northridge","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Clematis","lasiantha","Clematis lasiantha","1975-04-12","-119.6886","34.4686","","low","UCSB","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Clematis","lasiantha","Clematis lasiantha","1978-05-18","-119.6915","34.5241","","low","UCSB","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Clematis","lasiantha","Clematis lasiantha","1978-03-08","-119.666134","34.454157","152","low","UCSB","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Clematis","lasiantha","Clematis lasiantha","1977-03-10","-119.6915","34.5241","","low","UCSB","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Clematis","lasiantha","Clematis lasiantha","1978-03-20","-119.7116","34.4582","","low","UCSB","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Clematis","lasiantha","Clematis lasiantha","1985-03-12","-119.6915","34.5241","","low","UCSB","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Clematis","lasiantha","Clematis lasiantha","1982-04-22","-119.5294","34.3964","","medium","UCSB","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Clematis","lasiantha","Clematis lasiantha","1980-03-30","-119.732778","34.450878","","low","UCSB","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Clematis","lasiantha","Clematis lasiantha","1992-04-12","-119.8348","34.527","","medium","Cal BG","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Clematis","lasiantha","Clematis lasiantha","2007-06-11","-120.1995","34.503028","732","low","Cal BG","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Clematis","lasiantha","Clematis lasiantha","2022-05-06","-119.76147","34.45994","105","low","Santa Barbara BG","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Clematis","lasiantha","Clematis lasiantha","2019-04-15","-119.646662","34.504052","573","low","Santa Barbara BG","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Clematis","lasiantha","Clematis lasiantha","2018-04-16","-119.69936","34.49068","1001","low","Santa Barbara BG","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Clematis","lasiantha","Clematis lasiantha","1990-08-01","-119.8508","34.5378","","low","Santa Barbara BG","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Clematis","lasiantha","Clematis lasiantha","2018-04-15","-119.6979","34.478316","748","low","Santa Barbara BG","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Clematis","lasiantha","Clematis lasiantha","2007-06-11","-120.204","34.5033","","medium","Santa Barbara BG","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Clematis","lasiantha","Clematis lasiantha","2018-06-28","-119.560662","34.541057","625","low","Santa Barbara BG","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Clematis","lasiantha","Clematis lasiantha","2002-03-02","-119.781646","34.517255","640","low","Cal Poly","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Clematis","lasiantha","Clematis lasiantha","2004-04-14","-119.83667","34.52333","488","low","UC Riverside","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Clematis","lasiantha","Clematis lasiantha","1977-06-05","-119.771088","34.016528","","low","UCSB","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Clematis","lasiantha","Clematis lasiantha","1989-03-28","-119.7531","34.0056","","low","Santa Barbara BG","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Clematis","lasiantha","Clematis lasiantha","1980-03-07","-119.7491","34.0085","105","low","Santa Barbara BG","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Clematis","lasiantha","Clematis lasiantha","2007-05-12","-119.709434","34.459012","232","medium","BioBlitz Santa Barbara, Santa Barbara Botanic Garden","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
"Clematis","lasiantha","Clematis lasiantha","2009-04-01","-120.088934","34.731332","360","low","","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
"Clematis","lasiantha","Clematis lasiantha","2015-11-05","-120.0416","34.69273","330","low","Sedgwick Reserve, University of California Natural Reserve System","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
"Clematis","lasiantha","Clematis lasiantha","2009-07-24","-120.055145","35.071018","875","high","DFW Vegetation Classification and Mapping Program","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
"Clematis","lasiantha","Clematis lasiantha","2009-08-01","-120.105867","34.944997","467","high","DFW Vegetation Classification and Mapping Program","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
