"Genus","Species","Taxon","Date","Longitude","Latitude","Elevation (m)","Location Quality","Source","Citation"
"Ricinus","communis","Ricinus communis","2024-09-08","-119.485142","34.382643","","low","iNaturalist","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
"Ricinus","communis","Ricinus communis","2024-09-07","-119.740105","34.419963","","high","iNaturalist","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
"Ricinus","communis","Ricinus communis","2024-08-28","-119.783155","34.453678","","high","iNaturalist","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
"Ricinus","communis","Ricinus communis","2024-08-24","-120.226237","34.47242","","high","iNaturalist","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
"Ricinus","communis","Ricinus communis","2024-08-04","-120.229911","34.472836","","high","iNaturalist","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
"Ricinus","communis","Ricinus communis","2024-08-04","-120.230361","34.474872","","high","iNaturalist","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
"Ricinus","communis","Ricinus communis","2024-07-12","-119.695679","34.403107","","medium","iNaturalist","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
"Ricinus","communis","Ricinus communis","2023-08-01","-119.7113","34.40941","","high","","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
"Ricinus","communis","Ricinus communis","2023-08-01","-119.73378","34.45249","","high","","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
"Ricinus","communis","Ricinus communis","2023-08-01","-119.73514","34.44722","","high","","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
"Ricinus","communis","Ricinus communis","2023-05-11","-119.66058","34.43579","","high","","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
"Ricinus","communis","Ricinus communis","2023-05-11","-119.73473","34.40002","","high","","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
"Ricinus","communis","Ricinus communis","2023-05-09","-119.73154","34.40939","","high","","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
"Ricinus","communis","Ricinus communis","2023-04-25","-119.68688","34.44867","","high","","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
"Ricinus","communis","Ricinus communis","2023-03-30","-119.560046","34.41865","","high","iNaturalist","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
"Ricinus","communis","Ricinus communis","2022-11-05","-120.435851","34.652898","25","high","","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
"Ricinus","communis","Ricinus communis","2022-01-21","-120.465827","34.688687","73","high","","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
"Ricinus","communis","Ricinus communis","2021-09-14","-119.656669","34.421203","4","high","iNaturalist","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
"Ricinus","communis","Ricinus communis","2021-02-09","-119.774034","34.469552","189","high","iNaturalist","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
"Ricinus","communis","Ricinus communis","2020-11-18","-119.524994","34.398589","","high","iNaturalist","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
"Ricinus","communis","Ricinus communis","2020-08-10","-119.877362","34.421809","2","low","","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
"Ricinus","communis","Ricinus communis","2020-05-15","-119.640611","34.463525","530","high","iNaturalist","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
"Ricinus","communis","Ricinus communis","2020-05-02","-119.640968","34.454009","344","high","iNaturalist","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
"Ricinus","communis","Ricinus communis","2020-04-01","-119.622082","34.44616","130","high","iNaturalist","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
"Ricinus","communis","Ricinus communis","2020-03-31","-119.680006","34.477956","804","high","iNaturalist","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
"Ricinus","communis","Ricinus communis","2020-03-09","-119.623982","34.450795","276","high","iNaturalist","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
"Ricinus","communis","Ricinus communis","2020-03-06","-119.731422","34.45518","156","high","iNaturalist","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
"Ricinus","communis","Ricinus communis","2020-02-23","-119.642536","34.452521","281","high","iNaturalist","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
