"Genus","Species","Taxon","Date","Longitude","Latitude","Elevation (m)","Location Quality","Source","Citation"
"Rumex","crispus","Rumex crispus","2017-07-17","-120.430182","34.701087","110","high","","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
"Rumex","crispus","Rumex crispus","2017-07-13","-120.462862","34.698909","95","high","","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
"Rumex","crispus","Rumex crispus","2017-07-12","-120.433875","34.709471","150","high","","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
"Rumex","crispus","Rumex crispus","2017-07-08","-120.463049","34.685182","42","high","","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
"Rumex","crispus","Rumex crispus","2017-07-08","-120.463591","34.684847","42","high","","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
"Rumex","crispus","Rumex crispus","2017-07-07","-120.475044","34.698099","81","high","","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
"Rumex","crispus","Rumex crispus","2017-07-02","-120.430412","34.641186","34","high","","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
"Rumex","crispus","Rumex crispus","2017-06-30","-120.430683","34.689649","85","high","","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
"Rumex","crispus","Rumex crispus","2017-06-29","-120.476761","34.724576","106","high","","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
"Rumex","crispus","Rumex crispus","2017-06-21","-120.482072","34.711059","120","high","","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
"Rumex","crispus","Rumex crispus","2017-06-03","-120.442579","34.713986","162","high","","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
"Rumex","crispus","Rumex crispus","2017-05-15","-120.481763","34.710664","120","high","","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
"Rumex","crispus","Rumex crispus","2017-05-15","-120.481503","34.710371","119","high","","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
"Rumex","crispus","Rumex crispus","2017-05-10","-119.488795","34.384005","53","high","iNaturalist","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
"Rumex","crispus","Rumex crispus","2017-05-05","-120.487318","34.705297","119","high","","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
"Rumex","crispus","Rumex crispus","2006-05-04","-120.375","34.0397","149","low","","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
"Rumex","crispus","Rumex crispus","1985-01-01","-119.5","34.41667","87","low","G.F. Hrusa checklists","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
"Rumex","crispus","Rumex crispus","1984-01-01","-120.41667","34.65","80","low","G.F. Hrusa checklists","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
"Rumex","crispus","Rumex crispus","1983-01-01","-120.33333","34.46667","25","low","G.F. Hrusa checklists","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
"Rumex","crispus","Rumex crispus","1993-07-05","-120.508172","34.732661","","low","UCSB","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Rumex","crispus","Rumex crispus","1985-06-23","-120.649508","34.971416","4","medium","UCSB","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Rumex","crispus","Rumex crispus","1993-04-25","-120.3218","34.7804","","low","UCSB","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Rumex","crispus","Rumex crispus","1987-05-28","-120.573874","34.743564","","low","UCSB","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Rumex","crispus","Rumex crispus","1985-06-23","-120.6435","34.9627","","low","UCSB","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Rumex","crispus","Rumex crispus","1985-05-01","-120.5833","34.6933","","low","UCSB","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Rumex","crispus","Rumex crispus","2001-04-03","-120.4678","34.873233","","low","UCSB","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Rumex","crispus","Rumex crispus","1993-07-05","-120.5468","34.6796","30","low","Cal Poly","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Rumex","crispus","Rumex crispus","1992-05-02","-120.5917","34.7793","","low","Cal Poly","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Rumex","crispus","Rumex crispus","2004-06-24","-120.60472","34.68333","6","low","UC Riverside","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
